[ INFO] [2013-10-09 09:06:56]  [play.Logger] -Starting E:\iquant_ext\iquantClient
[ INFO] [2013-10-09 09:27:35]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:27:35]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:27:36]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchBargainRecord?stid=15&pageNo=15
[DEBUG] [2013-10-09 09:27:36]  [play.Logger] -get响应数据:：{"status":0}
[ INFO] [2013-10-09 09:31:15]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:31:15]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:31:15]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyById?id=104
[DEBUG] [2013-10-09 09:31:15]  [play.Logger] -get响应数据:：{"data":{"stUuid":"1ac568c68c0e4b1aac5bcbe5147a9a11","name":"a400","tradeType":3,"tradeVariety":2,"upTime":"2013-09-26","provider":"管理员","providerDesp":"a400","desp":"a400","lookbackStime":"2013-05-01","lookbackEtime":"2013-05-17","status":4,"discussTotal":5,"discussCount":1,"collectCount":0,"orderCount":0,"enginetypeId":2,"id":104},"status":0}
[ INFO] [2013-10-09 09:31:16]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:31:16]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyById?id=104
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get响应数据:：{"data":{"stUuid":"1ac568c68c0e4b1aac5bcbe5147a9a11","name":"a400","tradeType":3,"tradeVariety":2,"upTime":"2013-09-26","provider":"管理员","providerDesp":"a400","desp":"a400","lookbackStime":"2013-05-01","lookbackEtime":"2013-05-17","status":4,"discussTotal":5,"discussCount":1,"collectCount":0,"orderCount":0,"enginetypeId":2,"id":104},"status":0}
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyDetailWeekData?stid=104&isBackTest=true&upTime=2013-09-26%2000:00:00
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get响应数据:：{"data":["Date.UTC(2013,4,17)","Date.UTC(2013,4,02)","145.27","{name:'a400', data:[\n[Date.UTC(2013,4,03),-145.27],\n[Date.UTC(2013,4,10),-142.22],\n[Date.UTC(2013,4,17),-143.89]]}","48.43"],"status":0}
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyDetailWeekData?stid=104&isBackTest=false&upTime=2013-09-26%2000:00:00
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get响应数据:：{"data":["Date.UTC(2013,9,09)","Date.UTC(2013,8,26)","0.00","{name:'--', data:[[Date.UTC(2012,01,01),0.00]]}","0.00"],"status":0}
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyDetailDailyData?stid=104&isBackTest=true&upTime=2013-09-26%2000:00:00
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get响应数据:：{"data":["Date.UTC(2013,4,17)","Date.UTC(2013,4,02)","145.27","{name:'a400', data:[[Date.UTC(2013,4,02),-142.38],\n[Date.UTC(2013,4,03),-145.27],\n[Date.UTC(2013,4,06),-143.93],\n[Date.UTC(2013,4,07),-144.64],\n[Date.UTC(2013,4,08),-143.21],\n[Date.UTC(2013,4,09),-142.64],\n[Date.UTC(2013,4,10),-142.22],\n[Date.UTC(2013,4,13),-141.52],\n[Date.UTC(2013,4,14),-143.15],\n[Date.UTC(2013,4,15),-142.67],\n[Date.UTC(2013,4,16),-143.20],\n[Date.UTC(2013,4,17),-143.89]]}","48.43"],"status":0}
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyDetailDailyData?stid=104&isBackTest=false&upTime=2013-09-26%2000:00:00
[DEBUG] [2013-10-09 09:31:16]  [play.Logger] -get响应数据:：{"data":["Date.UTC(2013,9,09)","Date.UTC(2013,8,26)","0.00","{name:'--', data:[[Date.UTC(2012,01,01),0.00]]}","0.00"],"status":0}
[ INFO] [2013-10-09 09:31:24]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:31:24]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:31:24]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategHoldPosition?stype=2&stid=104&pageNo=0
[DEBUG] [2013-10-09 09:31:24]  [play.Logger] -get响应数据:：{"data":[{"id":0,"updatetime":"2013-05-17","name":"a400","trade_variety":2,"securityid":"IF1305","securityexchange":"4","positionqty":0,"positions":-0.5}],"status":0}
[ INFO] [2013-10-09 09:31:25]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 09:31:25]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyIndicator?stype=1&stid=104&ctype=2
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get响应数据:：{"status":0}
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyIndicator?stype=1&stid=104&ctype=1
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get响应数据:：{"status":0}
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyIndicator?stype=2&stid=104&ctype=2
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get响应数据:：{"status":0}
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get请求url：http://localhost:9100/strategyCt/fetchStrategyIndicator?stype=2&stid=104&ctype=1
[DEBUG] [2013-10-09 09:31:25]  [play.Logger] -get响应数据:：{"data":{"sharpRatio":-2133.1646,"beta":-0.52724457,"averageSimpleRateOfReturn":-1.4322777,"calmarRatio":-0.09086013,"conditionalSharpRatio":-19.69882,"excessReturnOnVar":-0.9879549,"highterPartialMoments":0.0,"jensenRatio":-1.4297222,"kappa3":-0.9999496,"conditionalVar":0.0727088,"lowerPartialMoments":2.0515225,"maximumDrawdown":15.763544,"modifiedSharpRatio":-0.9870842,"mvar":1.4510187,"omega":0.0,"sortinoRatio":-0.99997485,"treynorRatio":2.7165337,"upsidePotentialRatio":0.0,"var":1.4497399,"skewness":-0.39916772,"kurtosis":2.5053966,"corrWithMarket":-0.5037948,"hitRate":0.0,"cumsumSimpleReturn":-17.187332},"status":0}
[ INFO] [2013-10-09 10:00:09]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 10:00:09]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 10:00:09]  [play.Logger] -post with body 请求url：http://localhost:9100/strategyCt/fetchWaitList?pageNo=0&uid=1,请求数据:
{"orderFlag":0,"flag":2,"tradeType":0,"tradeVariety":0,"strategyLanguage":0,"status":0,"serviceParam":3}
[DEBUG] [2013-10-09 10:00:09]  [play.Logger] -post with body 响应数据:：{"data":[{"status":3,"sname":"QIATest101","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-26","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":74},{"status":6,"sname":"ffsdffdsffsdfsdf","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.560467,"sharpeIndex":-65.94762,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-28","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":77},{"status":6,"sname":"AUTOTEST001","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.560467,"sharpeIndex":-65.94762,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-07","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":78},{"status":8,"sname":"Test1005","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":89},{"status":2,"sname":"Test1006","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":90},{"status":8,"sname":"Test1007","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":91},{"status":8,"sname":"Test1008","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":92},{"status":8,"sname":"Test1009","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-23","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":93},{"status":8,"sname":"Test666","provider":"管理员","tradeVariety":1,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-25","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":97},{"status":8,"sname":"tertert","provider":"管理员","tradeVariety":1,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-25","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":99},{"status":2,"sname":"aaaaaa","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-2.5976473E-4,"sharpeIndex":-2.4903119,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-28","profitRatio":0.41666666,"discussCount":0,"enginetypeId":2,"id":100},{"status":6,"sname":"a100","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-360.7819,"sharpeIndex":-2073.645,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-29","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":101},{"status":2,"sname":"NEWTEST01","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-23","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":105},{"status":8,"sname":"NEWTEST02","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-23","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":106},{"status":6,"sname":"NEWTEST03","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-23","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":107},{"status":6,"sname":"NEWTEST004","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-24","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":108},{"status":6,"sname":"NEWTEST04","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-3.7863702E-4,"sharpeIndex":-3.7646027,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-24","profitRatio":0.375,"discussCount":0,"enginetypeId":2,"id":109},{"status":1,"sname":"20130724","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-24","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":110},{"status":8,"sname":"NEWTest05","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-30","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":111},{"status":8,"sname":"NEWTEST06","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.0,"sharpeIndex":0.0,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-07-30","profitRatio":0.0,"discussCount":0,"enginetypeId":2,"id":112}],"status":0,"rowTotal":30,"pageSize":20,"pageNo":1}
[DEBUG] [2013-10-09 10:00:09]  [play.Logger] -get请求url：http://localhost:9100/sysConfigCt/fetchValue?key=srategy.up.server.switch
[DEBUG] [2013-10-09 10:00:09]  [play.Logger] -get响应数据:：{"data":"3","status":0}
[DEBUG] [2013-10-09 10:00:09]  [play.Logger] -get请求url：http://localhost:9100/sysConfigCt/fetchValue?key=srategy.up.server.switch
[DEBUG] [2013-10-09 10:00:09]  [play.Logger] -get响应数据:：{"data":"3","status":0}
[ INFO] [2013-10-09 10:29:24]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 10:29:24]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 10:29:24]  [play.Logger] -post with body 请求url：http://localhost:9100/strategyCt/fetchUpStrategyList?pageNo=0&uid=1,请求数据:
{
  "orderFlag": 0,
  "flag": 1,
  "tradeType": 0,
  "tradeVariety": 0,
  "strategyLanguage": 0,
  "status": 0,
  "serviceParam": 3
}
[DEBUG] [2013-10-09 10:29:24]  [play.Logger] -post with body 响应数据:：{"data":[{"status":4,"sname":"QIATest02","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.3678584,"sharpeIndex":-31.03235,"tradeCount":0,"collectCount":1,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-09","upTime":"2013-04-09","profitRatio":0.055555556,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":12},{"status":4,"sname":"qicoreTets001","provider":"GTA","tradeVariety":2,"stype":3,"yieldOfYear":2.8361,"sharpeIndex":1.4868,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-09","upTime":"2013-04-09","starLevel":5.0,"discussCount":1,"enginetypeId":1,"id":13},{"status":4,"sname":"QICoreTest003","provider":"GTA","tradeVariety":2,"stype":3,"yieldOfYear":23.0,"sharpeIndex":3.0,"tradeCount":0,"collectCount":2,"subscriber":1,"endDate":"2014-06-24","allSubscriber":1,"uploadTime":"2013-04-09","upTime":"2013-04-09","profitRatio":32.0,"starLevel":4.75,"discussCount":4,"enginetypeId":1,"id":15},{"status":4,"sname":"QIATest03","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.3678584,"sharpeIndex":-31.03235,"tradeCount":0,"collectCount":1,"subscriber":0,"endDate":"2013-05-10","allSubscriber":1,"uploadTime":"2013-04-09","upTime":"2013-04-09","profitRatio":0.055555556,"starLevel":3.0,"discussCount":1,"enginetypeId":2,"id":16},{"status":4,"sname":"QICoreTest005","provider":"GTA","tradeVariety":2,"stype":3,"yieldOfYear":-1.6871,"sharpeIndex":-2.0501,"tradeCount":0,"collectCount":1,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-04-10","upTime":"2013-04-10","starLevel":4.0,"discussCount":1,"enginetypeId":1,"id":19},{"status":4,"sname":"factortest05","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":0.020316865,"sharpeIndex":0.40349543,"tradeCount":0,"collectCount":1,"subscriber":1,"endDate":"2023-05-24","allSubscriber":1,"uploadTime":"2013-04-12","upTime":"2013-04-12","profitRatio":0.34210527,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":26},{"status":4,"sname":"QIA_TEST","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.3892407,"sharpeIndex":-32.68348,"tradeCount":0,"collectCount":0,"subscriber":0,"endDate":"2013-05-23","allSubscriber":1,"uploadTime":"2013-04-16","upTime":"2013-04-16","profitRatio":0.05,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":28},{"status":4,"sname":"65465","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.5493317,"sharpeIndex":-34.680546,"tradeCount":0,"collectCount":0,"subscriber":1,"endDate":"2014-05-24","allSubscriber":4,"uploadTime":"2013-04-23","upTime":"2013-04-23","profitRatio":0.048780486,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":44},{"status":4,"sname":"300天","provider":"管理员","tradeVariety":1,"stype":2,"yieldOfYear":-6.25295,"sharpeIndex":-58.489117,"tradeCount":0,"collectCount":1,"subscriber":1,"endDate":"2016-08-24","allSubscriber":1,"uploadTime":"2013-04-23","upTime":"2013-04-23","profitRatio":0.01,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":55},{"status":4,"sname":"1200天","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.09956,"sharpeIndex":-113.179375,"tradeCount":0,"collectCount":1,"subscriber":0,"endDate":"2013-09-24","allSubscriber":1,"uploadTime":"2013-04-23","upTime":"2013-04-24","profitRatio":0.0025157232,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":56},{"status":4,"sname":"1年","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-6.215992,"sharpeIndex":-64.14344,"tradeCount":0,"collectCount":0,"subscriber":0,"endDate":"2013-06-03","allSubscriber":1,"uploadTime":"2013-04-24","upTime":"2013-04-24","profitRatio":0.008196721,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":62},{"status":4,"sname":"Test1013","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":6.652669,"sharpeIndex":0.21708566,"tradeCount":0,"collectCount":1,"subscriber":1,"endDate":"2014-02-01","allSubscriber":1,"uploadTime":"2013-05-24","upTime":"2013-05-24","profitRatio":0.44827586,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":96},{"status":4,"sname":"a400","provider":"管理员","tradeVariety":2,"stype":3,"yieldOfYear":-360.93396,"sharpeIndex":-2133.1646,"tradeCount":0,"collectCount":0,"subscriber":0,"allSubscriber":0,"uploadTime":"2013-05-29","upTime":"2013-09-26","profitRatio":0.0,"starLevel":5.0,"discussCount":1,"enginetypeId":2,"id":104}],"status":0,"rowTotal":13,"pageSize":20,"pageNo":1}
[DEBUG] [2013-10-09 10:29:30]  [play.Logger] -get请求url：http://localhost:9800/api/loginWithoutCryp?u=admin&p=123456&mac=123&pid=2
[DEBUG] [2013-10-09 10:29:30]  [play.Logger] -get响应数据:：{"success":true,"token":"adacbea8f6514dad9ecd1c8e74f781a123d3bc8536e575c270091c900bb5064529a7519fecb52868fb20881e2e9aa9b4"}
[ INFO] [2013-10-09 15:58:32]  [play.Logger] -Connecting to redis with redis://localhost:6379
[ INFO] [2013-10-09 15:58:32]  [org.hibernate.service.jdbc.connections.internal.ConnectionProviderInitiator] -HHH000130: Instantiating explicit connection provider: org.hibernate.service.jdbc.connections.internal.DatasourceConnectionProviderImpl
[ INFO] [2013-10-09 15:58:32]  [org.hibernate.dialect.Dialect] -HHH000400: Using dialect: play.db.jpa.MySQLDialect
[ INFO] [2013-10-09 15:58:32]  [org.hibernate.engine.jdbc.internal.LobCreatorBuilder] -HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
[ INFO] [2013-10-09 15:58:32]  [org.hibernate.engine.transaction.internal.TransactionFactoryInitiator] -HHH000399: Using default transaction strategy (direct JDBC transactions)
[ INFO] [2013-10-09 15:58:32]  [org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory] -HHH000397: Using ASTQueryTranslatorFactory
[DEBUG] [2013-10-09 15:58:32]  [play.Logger] -Starting Guice modules scanning
[DEBUG] [2013-10-09 15:58:32]  [play.Logger] -Guice modules cleared
[ INFO] [2013-10-09 15:58:32]  [play.Logger] -Guice injector created with modules: 
class binding.AppDefaultBindModule

[ INFO] [2013-10-09 15:58:32]  [play.Logger] -hit 用户-->角色
[ INFO] [2013-10-09 15:58:32]  [play.Logger] -hit 角色-->权限
[DEBUG] [2013-10-09 15:58:32]  [play.Logger] -post with body 请求url：http://localhost:9100/UserInfoCt/activateUsersList?pageNo=0,请求数据:
{"saleId":0,"orderFlag":0,"status":0,"flag":1}
[DEBUG] [2013-10-09 15:58:41]  [play.Logger] -post with body 响应数据:：{"data":[{"id":"895","account":"panzhiwei","name":"pzw","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"897","account":"liuhj12","name":"liuhj","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"898","account":"admin111","name":"tttttt","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"899","account":"ggggg","name":"gg","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2},{"id":"900","account":"tttttt","name":"qq","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-09-29","status":2}],"status":0,"rowTotal":5,"pageSize":20,"pageNo":1}
[DEBUG] [2013-10-09 15:58:41]  [play.Logger] -get请求url：http://localhost:9100/UserInfoCt/findAllDepartment
[DEBUG] [2013-10-09 15:58:41]  [play.Logger] -get响应数据:：{"data":[{"name":"营业部","id":1}],"status":0}
[DEBUG] [2013-10-09 15:58:41]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findAllRole
[DEBUG] [2013-10-09 15:58:41]  [play.Logger] -get响应数据:：{"data":[{"id":3,"name":"大赛用户"},{"id":2,"name":"所有权限"},{"id":1,"name":"系统管理员"}],"status":0}
[DEBUG] [2013-10-09 15:58:41]  [play.Logger] -get请求url：http://localhost:9100/sysConfigCt/fetchValue?key=user.excel.template.dir
[DEBUG] [2013-10-09 15:58:41]  [play.Logger] -get响应数据:：{"data":"public/attachment/template.xls","status":0}
[ INFO] [2013-10-09 15:58:57]  [play.Logger] -miss 用户-->角色
[DEBUG] [2013-10-09 15:58:57]  [play.Logger] -get请求url：http://localhost:9100/UserInfoCt/findUserRoleInfoById?uid=1
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -get响应数据:：{"data":[{"rid":1,"uid":1,"name":"系统管理员"}],"status":0}
[ INFO] [2013-10-09 15:58:58]  [play.Logger] -miss 角色-->权限
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findRoleFunctionInfo?rid=1
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -get响应数据:：{"data":[{"id":1,"name":"菜单根节点","fpid":0},{"id":2,"name":"策略超市","fpid":1},{"id":3,"name":"策略浏览","fpid":2},{"id":4,"name":"策略订阅及评价","fpid":2},{"id":5,"name":"我的收藏，(取消) ","fpid":2},{"id":6,"name":"策略编写","fpid":2},{"id":7,"name":"策略上传","fpid":2},{"id":8,"name":"信号查看","fpid":2},{"id":9,"name":"股票池","fpid":1},{"id":10,"name":"我的收藏和评价","fpid":9},{"id":11,"name":"组合浏览","fpid":9},{"id":12,"name":"行情报价","fpid":1},{"id":13,"name":"指数","fpid":12},{"id":14,"name":"沪深股票","fpid":12},{"id":15,"name":"债券","fpid":12},{"id":16,"name":"基金","fpid":12},{"id":17,"name":"期货","fpid":12},{"id":18,"name":"外汇","fpid":12},{"id":19,"name":"f10","fpid":12},{"id":20,"name":"用户管理","fpid":1},{"id":21,"name":"用户权限管理","fpid":20},{"id":22,"name":"角色管理","fpid":20},{"id":23,"name":"策略管理","fpid":1},{"id":24,"name":"配置管理","fpid":1},{"id":25,"name":"操作日志","fpid":1},{"id":26,"name":"管理所有策略","fpid":23},{"id":27,"name":"管理个人策略","fpid":23}],"status":0}
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -post with body 请求url：http://localhost:9100/UserInfoCt/usersList?pageNo=0,请求数据:
{"saleId":0,"orderFlag":0,"status":0,"roleId":0,"flag":2}
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -post with body 响应数据:：{"data":[{"id":"1","account":"admin","name":"管理员","idCard":"","phone":"","saleName":"营业部","capitalAccount":"","applyDate":"2013-03-01","status":10,"roleName":"系统管理员","startDate":"2013-03-01","endDate":"2099-01-01"},{"id":"885","account":"tom12345","name":"tom","idCard":"","phone":"123","applyDate":"2013-09-28","status":10,"roleName":"所有权限,大赛用户","startDate":"2013-09-28","endDate":"2013-10-18"},{"id":"886","account":"tom2222","name":"tommmm","idCard":"","phone":"23","applyDate":"2013-09-28","status":10,"roleName":"所有权限","startDate":"2013-09-28","endDate":"2015-09-03"},{"id":"894","account":"csmarapi","name":"csmarapi","idCard":"436879878747848574","phone":"13725484787","applyDate":"2013-09-29","status":10,"roleName":"大赛用户","startDate":"2013-09-29","endDate":"2099-09-09"},{"id":"901","account":"liddd","name":"liC","idCard":"","phone":"ss","applyDate":"2013-09-29","status":10,"roleName":"所有权限","startDate":"2013-09-29","endDate":"2013-10-12"}],"status":0,"rowTotal":5,"pageSize":20,"pageNo":1}
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -get请求url：http://localhost:9100/UserInfoCt/findAllDepartment
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -get响应数据:：{"data":[{"name":"营业部","id":1}],"status":0}
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -get请求url：http://localhost:9100/RoleInfoCt/findAllRole
[DEBUG] [2013-10-09 15:58:58]  [play.Logger] -get响应数据:：{"data":[{"id":3,"name":"大赛用户"},{"id":2,"name":"所有权限"},{"id":1,"name":"系统管理员"}],"status":0}
[ INFO] [2013-10-09 15:59:03]  [play.Logger] -fetchTradeAccount 要操作的opUid为[885]
[DEBUG] [2013-10-09 15:59:03]  [play.Logger] -get请求url：http://localhost:9100/productCt/fetchTradeAccountList?ntToken=adacbea8f6514dad9ecd1c8e74f781a123d3bc8536e575c270091c900bb5064529a7519fecb52868fb20881e2e9aa9b4&__opUid=885
[DEBUG] [2013-10-09 15:59:03]  [play.Logger] -get响应数据:：{"data":[{"name":"123","account":"123","password":"123","used":0,"type":0,"clientId":"234","targetCompId":"232","hedgeType":0,"id":478},{"name":"ss","account":"ss","password":"ss","used":0,"type":0,"clientId":"","targetCompId":"","hedgeType":0,"id":482},{"name":"s","account":"s","password":"s","used":0,"type":0,"clientId":"s","targetCompId":"s","hedgeType":0,"id":489}],"status":0}
[ INFO] [2013-10-09 15:59:07]  [play.Logger] -fetchTradeAccount 要操作的opUid为[885]
[DEBUG] [2013-10-09 15:59:07]  [play.Logger] -get请求url：http://localhost:9100/productCt/verifyTradeAccountisExist?ntToken=adacbea8f6514dad9ecd1c8e74f781a123d3bc8536e575c270091c900bb5064529a7519fecb52868fb20881e2e9aa9b4&__opUid=885&accountName=asdf
[DEBUG] [2013-10-09 15:59:07]  [play.Logger] -get响应数据:：{"status":-1,"message":"file not found"}
[ERROR] [2013-10-09 15:59:08]  [play.Logger] -

@6fpc14ea9
Internal Server Error (500) for request POST /userinfos/verifytradeaccountnotexist

